,tracker_ids,tracker_class_name,bounding_boxes
178,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([      391.4,      260.71,      1420.9,      2144.4], dtype=float32), array([     3452.8,      902.24,      3692.8,      1113.5], dtype=float32), array([     2833.5,      898.95,      3118.3,      1156.6], dtype=float32), array([     3126.5,      860.45,        3335,      1027.4], dtype=float32), array([       1794,      745.41,      2928.6,      1536.2], dtype=float32)]"
179,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     367.16,      227.74,      1402.9,        2150], dtype=float32), array([     3451.9,       903.1,      3692.6,      1115.8], dtype=float32), array([     2833.1,      894.25,      3118.3,      1155.8], dtype=float32), array([     3123.2,      861.64,      3332.5,        1029], dtype=float32), array([     1808.2,      746.23,      2935.9,        1523], dtype=float32)]"
180,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     335.17,      232.36,      1384.5,      2153.1], dtype=float32), array([     3451.2,      904.06,      3692.3,      1113.5], dtype=float32), array([       2836,       885.6,      3118.5,        1153], dtype=float32), array([     3126.5,      861.08,      3333.6,        1028], dtype=float32), array([     1827.6,      747.96,      2944.7,      1511.7], dtype=float32)]"
181,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     301.38,      198.32,      1361.8,      2152.5], dtype=float32), array([     3450.6,      904.32,      3692.5,      1110.5], dtype=float32), array([     2838.4,      881.01,      3119.1,      1152.1], dtype=float32), array([     3118.3,      861.91,      3331.5,        1026], dtype=float32), array([     1845.6,       749.3,      2952.5,      1514.8], dtype=float32)]"
182,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     269.71,      190.97,        1341,        2146], dtype=float32), array([     3449.5,      902.18,      3691.1,      1109.3], dtype=float32), array([       2845,      874.93,      3118.8,      1152.3], dtype=float32), array([     3115.4,      860.02,      3331.2,        1025], dtype=float32), array([     1860.9,      749.37,        2963,      1508.6], dtype=float32)]"
183,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([      237.3,      87.965,      1322.4,      2149.7], dtype=float32), array([     3449.1,      905.44,      3690.6,      1109.3], dtype=float32), array([     2860.1,       872.6,      3119.1,      1156.2], dtype=float32), array([     3119.1,      863.28,      3330.2,      1027.6], dtype=float32), array([       1877,      751.62,      2971.3,      1507.5], dtype=float32)]"
184,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([      207.8,      72.447,        1311,      2152.1], dtype=float32), array([     3448.6,      903.79,      3689.3,      1108.6], dtype=float32), array([       2867,      869.01,      3119.9,      1154.5], dtype=float32), array([     3115.2,      860.66,      3330.4,      1025.7], dtype=float32), array([     1893.8,      753.22,      2982.4,      1504.1], dtype=float32)]"
185,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     178.09,      137.95,      1288.5,      2149.4], dtype=float32), array([     3449.7,      908.01,      3689.7,        1112], dtype=float32), array([     2867.4,      866.59,      3120.8,      1157.9], dtype=float32), array([     3117.3,      863.08,      3330.1,      1027.5], dtype=float32), array([     1911.9,      757.08,      2996.6,      1514.7], dtype=float32)]"
186,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([      144.6,      159.64,      1272.1,      2149.1], dtype=float32), array([     3449.8,      910.44,      3688.8,      1111.6], dtype=float32), array([     2866.3,      866.13,      3122.3,      1158.8], dtype=float32), array([     3124.7,      865.96,      3330.4,      1033.1], dtype=float32), array([     1924.9,      758.58,      3005.4,      1500.8], dtype=float32)]"
187,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([      115.2,      174.47,      1257.1,      2151.4], dtype=float32), array([     3449.3,       910.6,      3688.1,        1110], dtype=float32), array([     2870.7,      867.84,      3120.5,      1161.7], dtype=float32), array([     3120.1,      867.45,      3326.6,      1032.5], dtype=float32), array([     1921.3,       761.3,      3013.9,      1502.1], dtype=float32)]"
188,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     85.904,      179.11,      1240.5,      2152.4], dtype=float32), array([     3448.3,      911.96,      3687.3,      1109.2], dtype=float32), array([     2871.8,      865.31,      3120.4,      1162.5], dtype=float32), array([     3116.1,      869.87,      3320.5,      1030.7], dtype=float32), array([     1922.5,      763.45,      3018.9,      1503.3], dtype=float32)]"
189,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     59.117,      177.37,      1227.4,        2153], dtype=float32), array([       3449,       911.3,      3687.2,      1108.4], dtype=float32), array([     2874.4,      861.25,      3121.5,      1160.7], dtype=float32), array([     3121.2,      873.58,      3324.3,      1030.1], dtype=float32), array([     1953.7,      763.07,      3026.9,      1503.8], dtype=float32)]"
190,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     30.043,      186.14,      1217.4,      2153.4], dtype=float32), array([     3449.3,      910.45,      3685.6,      1105.8], dtype=float32), array([     2880.4,      858.87,      3122.6,      1162.3], dtype=float32), array([     3109.8,      871.15,      3325.4,      1029.6], dtype=float32), array([     1984.3,      764.19,      3034.5,      1496.6], dtype=float32)]"
191,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     9.5563,      183.71,      1208.5,      2152.8], dtype=float32), array([     3448.9,      911.09,      3685.8,      1109.1], dtype=float32), array([     2882.7,      859.06,      3122.9,      1164.6], dtype=float32), array([     3111.1,      874.39,      3326.6,      1032.4], dtype=float32), array([     2004.4,       766.2,      3040.3,      1493.9], dtype=float32)]"
192,"[1, 3, 4, 7, 8]","['person', 'car', 'car', 'car', 'car']","[array([     -4.212,      189.44,      1200.6,      2153.2], dtype=float32), array([     3449.6,      909.48,      3685.9,      1106.8], dtype=float32), array([     2883.5,      857.27,      3122.9,      1163.2], dtype=float32), array([     3111.1,      873.93,      3326.4,      1031.6], dtype=float32), array([     2020.2,      766.08,      3047.1,      1481.4], dtype=float32)]"
193,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -9.7018,      198.94,      1186.1,      2151.8], dtype=float32), array([     3449.8,      908.98,      3687.6,      1105.8], dtype=float32), array([     2888.6,      856.84,      3121.9,      1162.3], dtype=float32), array([       3113,      873.99,      3325.3,        1032], dtype=float32), array([     2036.7,      767.11,      3056.4,      1482.4], dtype=float32), array([     1857.4,      800.72,      2207.7,        1343], dtype=float32)]"
194,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -12.034,      204.38,      1171.7,        2149], dtype=float32), array([     3449.3,      906.75,        3687,      1101.1], dtype=float32), array([     2892.8,      855.34,      3121.5,      1161.4], dtype=float32), array([     3113.3,      872.32,      3325.9,      1033.5], dtype=float32), array([     2051.3,       765.2,      3067.9,      1476.7], dtype=float32), array([       1850,         798,      2230.3,      1306.1], dtype=float32)]"
195,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -11.774,      211.18,      1159.1,      2145.1], dtype=float32), array([     3447.4,      905.91,      3685.9,      1097.1], dtype=float32), array([     2904.4,      860.32,        3121,      1159.7], dtype=float32), array([     3116.6,      872.88,      3323.9,      1037.5], dtype=float32), array([     2065.8,       764.8,      3076.6,      1469.7], dtype=float32), array([     1842.1,      794.02,        2249,      1281.9], dtype=float32)]"
196,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -10.093,      219.95,      1150.5,      2143.3], dtype=float32), array([     3449.6,      906.96,      3686.1,      1091.2], dtype=float32), array([     2915.3,      861.18,      3122.7,        1159], dtype=float32), array([     3121.9,      875.41,      3327.3,        1035], dtype=float32), array([     2084.2,      766.09,      3088.7,      1466.5], dtype=float32), array([     1828.3,      792.34,      2260.5,      1318.2], dtype=float32)]"
197,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -8.4882,      232.56,      1140.7,      2142.7], dtype=float32), array([     3449.8,      908.82,      3684.5,      1091.3], dtype=float32), array([     2925.6,      855.37,        3124,      1159.5], dtype=float32), array([     3124.4,      880.18,      3327.8,      1036.3], dtype=float32), array([     2099.3,      767.46,      3099.3,        1459], dtype=float32), array([     1819.6,      791.69,      2282.1,      1317.6], dtype=float32)]"
198,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([     -5.889,      239.03,      1131.8,      2141.3], dtype=float32), array([     3449.8,      912.31,        3686,      1096.7], dtype=float32), array([     2937.6,      854.24,      3123.2,      1157.5], dtype=float32), array([     3122.8,      883.92,      3320.7,      1034.4], dtype=float32), array([     2110.1,      769.11,      3102.4,      1464.3], dtype=float32), array([     1810.7,      792.51,      2294.8,      1338.2], dtype=float32)]"
199,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -3.9317,      241.97,      1124.7,      2142.1], dtype=float32), array([     3452.2,      915.77,        3688,      1097.2], dtype=float32), array([       2946,      852.12,      3122.2,      1147.7], dtype=float32), array([     3123.4,      883.77,      3321.7,      1046.3], dtype=float32), array([     2126.7,      770.22,      3108.1,      1466.7], dtype=float32), array([     1801.4,      791.55,      2309.8,      1347.2], dtype=float32)]"
200,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -4.1445,      245.57,      1122.3,      2140.3], dtype=float32), array([     3453.5,      910.88,      3688.7,      1095.8], dtype=float32), array([     2952.9,      848.74,      3120.5,      1134.3], dtype=float32), array([     3121.2,      878.28,      3323.5,      1037.1], dtype=float32), array([     2146.1,      766.63,      3115.6,      1466.6], dtype=float32), array([     1789.9,      788.27,        2332,      1347.7], dtype=float32)]"
201,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -3.7346,      252.11,      1114.9,      2138.6], dtype=float32), array([     3453.6,      910.32,      3689.3,      1095.2], dtype=float32), array([     2959.6,      852.73,      3121.3,        1124], dtype=float32), array([     3121.4,      876.09,      3325.4,      1038.3], dtype=float32), array([     2160.8,      766.63,      3116.8,        1464], dtype=float32), array([     1779.7,      787.03,      2345.7,        1352], dtype=float32)]"
202,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -3.1829,      249.98,      1108.7,      2137.7], dtype=float32), array([     3453.3,      910.55,      3689.2,      1095.8], dtype=float32), array([     2965.9,      855.14,      3123.5,      1099.9], dtype=float32), array([       3122,      874.22,      3324.1,      1033.7], dtype=float32), array([     2172.1,      767.76,      3120.8,      1452.8], dtype=float32), array([     1770.6,      786.09,      2347.9,      1353.9], dtype=float32)]"
203,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -2.3067,      245.03,      1100.1,        2138], dtype=float32), array([     3451.7,      912.16,      3687.8,      1098.2], dtype=float32), array([     2972.8,      856.81,        3127,      1070.2], dtype=float32), array([     3128.2,      876.23,      3324.5,        1030], dtype=float32), array([     2184.1,      769.06,      3131.6,      1449.9], dtype=float32), array([     1761.7,      786.69,      2347.5,      1355.3], dtype=float32)]"
204,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([    -1.2416,      239.09,      1096.8,      2136.9], dtype=float32), array([       3451,       913.2,      3687.1,      1099.7], dtype=float32), array([     2979.4,      856.96,      3110.4,      1018.5], dtype=float32), array([     3136.3,      879.04,      3327.4,      1030.5], dtype=float32), array([     2204.9,      770.23,      3139.6,      1447.3], dtype=float32), array([     1750.5,      786.46,      2354.9,      1355.1], dtype=float32)]"
205,"[1, 3, 4, 7, 8, 9]","['person', 'car', 'car', 'car', 'car', 'car']","[array([   -0.66614,      236.03,      1084.4,      2134.7], dtype=float32), array([     3452.1,      915.03,      3687.3,      1100.2], dtype=float32), array([     2988.7,      856.63,      3114.7,      1008.2], dtype=float32), array([     3142.3,       883.7,      3325.5,      1030.5], dtype=float32), array([     2217.1,      771.54,      3156.9,      1444.4], dtype=float32), array([     1739.4,      786.07,      2366.7,      1353.9], dtype=float32)]"
206,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     0.1156,      229.35,      1074.9,        2132], dtype=float32), array([       3451,      915.08,      3686.4,      1099.4], dtype=float32), array([       3136,      880.81,        3326,      1031.6], dtype=float32), array([     2232.6,      772.48,      3165.9,        1444], dtype=float32), array([     1732.6,      784.99,      2381.2,      1361.5], dtype=float32)]"
207,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([    0.39516,      217.03,      1063.1,      2132.3], dtype=float32), array([     3449.7,      916.42,      3686.1,      1099.3], dtype=float32), array([     3103.8,      872.49,      3315.1,      1036.5], dtype=float32), array([     2243.5,      773.19,      3174.6,      1438.9], dtype=float32), array([       1719,      784.04,      2387.8,      1359.5], dtype=float32)]"
208,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([   0.067023,      205.54,      1052.1,      2131.9], dtype=float32), array([     3450.5,      917.04,      3687.7,      1098.6], dtype=float32), array([     3117.9,      869.77,      3320.7,      1025.7], dtype=float32), array([     2254.5,      773.06,        3181,      1431.7], dtype=float32), array([     1704.8,      783.68,      2378.9,      1365.4], dtype=float32)]"
209,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([    0.59491,      196.11,      1039.6,      2131.2], dtype=float32), array([     3447.8,      918.36,      3685.3,      1101.6], dtype=float32), array([     3107.4,      871.15,        3316,      1025.4], dtype=float32), array([     2266.6,      776.24,      3187.6,      1446.1], dtype=float32), array([     1693.3,      783.14,      2387.6,      1363.1], dtype=float32)]"
210,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.2297,      179.52,      1021.9,      2130.7], dtype=float32), array([     3448.2,      918.48,      3684.5,      1099.3], dtype=float32), array([     3094.9,      870.58,      3312.2,      1023.7], dtype=float32), array([     2277.7,      775.93,        3195,      1449.9], dtype=float32), array([     1689.7,      783.33,      2390.5,      1351.2], dtype=float32)]"
211,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.5192,      162.75,      1006.5,      2130.3], dtype=float32), array([     3448.8,       918.4,      3684.9,      1099.1], dtype=float32), array([     3092.4,      870.72,      3309.3,      1021.7], dtype=float32), array([       2288,      776.95,      3204.5,      1455.6], dtype=float32), array([     1673.1,      784.37,      2388.8,      1368.9], dtype=float32)]"
212,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.5888,      140.12,      990.34,      2129.6], dtype=float32), array([     3446.1,       920.2,      3684.1,      1099.7], dtype=float32), array([     3096.1,      872.04,      3313.8,      1021.1], dtype=float32), array([     2301.9,      778.56,      3210.9,        1460], dtype=float32), array([     1658.5,      783.62,      2395.5,      1366.6], dtype=float32)]"
213,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.4992,      128.93,      972.45,      2130.2], dtype=float32), array([     3446.1,      924.84,      3682.5,      1100.3], dtype=float32), array([     3102.4,      874.41,      3308.3,      1022.7], dtype=float32), array([     2312.3,      780.82,      3215.7,      1449.7], dtype=float32), array([       1645,      784.18,      2391.7,      1378.7], dtype=float32)]"
214,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.7632,      116.68,      956.92,        2131], dtype=float32), array([     3449.5,      926.07,        3683,      1099.4], dtype=float32), array([       3107,      875.07,      3307.9,      1021.3], dtype=float32), array([     2327.6,      782.43,        3223,      1460.9], dtype=float32), array([     1633.2,      785.51,      2392.5,      1384.1], dtype=float32)]"
215,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.6636,       107.3,      941.69,      2130.8], dtype=float32), array([     3447.1,      926.79,      3681.9,      1093.1], dtype=float32), array([     3110.8,      875.03,      3311.9,      1030.6], dtype=float32), array([       2342,      783.15,      3229.7,      1464.4], dtype=float32), array([     1616.2,      786.52,      2388.1,      1387.8], dtype=float32)]"
216,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.6523,      99.574,      919.26,      2133.1], dtype=float32), array([     3445.1,      928.34,      3681.3,      1097.1], dtype=float32), array([     3112.2,      876.32,      3315.8,      1032.7], dtype=float32), array([     2353.7,      784.72,      3236.4,      1464.3], dtype=float32), array([     1600.9,      786.54,        2379,      1389.5], dtype=float32)]"
217,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([     1.2093,      87.907,      897.98,        2134], dtype=float32), array([     3446.8,      926.95,      3680.2,      1096.5], dtype=float32), array([     3112.3,      875.07,      3310.1,      1039.6], dtype=float32), array([     2366.3,      785.31,      3244.5,      1459.3], dtype=float32), array([     1591.6,      785.61,      2395.4,      1397.5], dtype=float32)]"
218,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([    0.90534,      80.074,      877.13,      2133.8], dtype=float32), array([     3446.2,      927.54,      3677.7,      1094.5], dtype=float32), array([     3118.6,      874.75,      3310.3,      1031.4], dtype=float32), array([     2376.7,      786.28,      3252.1,        1468], dtype=float32), array([     1579.6,      787.58,      2408.7,      1402.6], dtype=float32)]"
219,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([    0.82806,      76.356,      858.12,      2135.8], dtype=float32), array([     3446.5,      926.36,        3677,      1092.4], dtype=float32), array([     3118.9,      875.19,      3305.3,      1033.6], dtype=float32), array([     2387.5,      788.26,      3258.6,      1455.8], dtype=float32), array([     1565.9,      789.26,      2418.5,        1407], dtype=float32)]"
220,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([    0.45006,      77.196,      840.47,      2136.5], dtype=float32), array([     3445.2,      926.35,        3676,      1090.8], dtype=float32), array([     3119.3,      878.29,      3298.1,      1022.1], dtype=float32), array([     2402.4,       789.9,      3264.2,        1460], dtype=float32), array([     1551.9,      789.76,      2422.7,      1413.2], dtype=float32)]"
221,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([   0.036506,      78.882,      820.18,      2136.8], dtype=float32), array([     3443.8,      923.06,      3677.2,      1091.3], dtype=float32), array([     3119.7,      880.08,      3294.7,      1018.8], dtype=float32), array([     2412.3,      790.38,      3270.8,      1457.9], dtype=float32), array([       1541,      788.98,        2423,      1414.5], dtype=float32)]"
222,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([    -0.4833,      81.446,      800.12,      2136.7], dtype=float32), array([     3443.6,      921.77,      3678.5,      1089.6], dtype=float32), array([       3125,      881.82,      3291.6,      1018.7], dtype=float32), array([     2424.6,      790.92,      3279.1,      1455.1], dtype=float32), array([     1528.1,      788.83,      2427.2,        1415], dtype=float32)]"
223,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([   -0.41868,      82.773,      786.77,      2139.7], dtype=float32), array([     3442.7,      922.33,      3678.1,      1091.1], dtype=float32), array([     3131.5,      881.26,      3300.1,      1038.5], dtype=float32), array([     2434.4,      791.96,      3282.6,      1452.9], dtype=float32), array([     1515.6,      789.15,      2419.9,      1418.1], dtype=float32)]"
224,"[1, 3, 7, 8, 9]","['person', 'car', 'car', 'car', 'car']","[array([   -0.48195,       88.87,      765.16,        2140], dtype=float32), array([     3442.2,      923.74,      3677.9,      1089.7], dtype=float32), array([     3142.5,      882.72,      3299.9,      1036.9], dtype=float32), array([     2447.7,      792.66,      3289.3,      1445.8], dtype=float32), array([     1501.3,      789.19,      2413.1,      1415.1], dtype=float32)]"
225,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([   -0.83765,      94.512,      744.88,      2142.1], dtype=float32), array([     3443.1,      926.02,      3675.5,      1086.5], dtype=float32), array([     2457.5,       792.6,      3294.8,      1445.3], dtype=float32), array([     1487.2,      789.59,      2407.9,        1417], dtype=float32)]"
226,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([    -0.8309,      83.736,      725.67,      2144.2], dtype=float32), array([     3441.7,      924.53,      3677.2,      1088.8], dtype=float32), array([     2468.9,      793.57,      3299.7,      1436.3], dtype=float32), array([       1474,      789.29,      2394.7,      1418.5], dtype=float32)]"
227,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([    -1.0124,       95.66,      699.59,      2145.7], dtype=float32), array([     3441.9,      922.09,      3677.4,      1093.4], dtype=float32), array([     2477.3,      794.02,        3303,        1437], dtype=float32), array([     1460.6,      788.85,      2383.5,      1426.3], dtype=float32)]"
228,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([   -0.83825,      88.377,      678.55,      2146.6], dtype=float32), array([     3441.9,      910.39,      3677.3,      1091.8], dtype=float32), array([       2488,      793.56,      3305.7,      1439.7], dtype=float32), array([     1442.6,      787.36,      2370.8,      1425.4], dtype=float32)]"
229,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([   -0.74041,      107.52,      652.47,      2145.2], dtype=float32), array([     3445.4,      905.58,      3675.6,      1087.9], dtype=float32), array([     2497.1,         792,      3311.8,      1441.5], dtype=float32), array([     1429.4,      784.41,      2363.9,      1428.5], dtype=float32)]"
230,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([   -0.58801,      116.09,      623.17,        2143], dtype=float32), array([     3444.8,      903.58,      3674.7,      1091.2], dtype=float32), array([     2508.1,      790.42,        3318,      1440.3], dtype=float32), array([     1415.9,      782.96,      2354.6,      1430.5], dtype=float32)]"
231,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([     10.626,      123.73,      602.37,        2135], dtype=float32), array([     3447.6,       903.2,      3674.8,      1089.3], dtype=float32), array([     2522.2,      789.03,      3326.4,      1425.5], dtype=float32), array([     1409.6,       779.8,      2354.5,      1431.5], dtype=float32)]"
232,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([     12.707,      121.94,      574.25,      2131.9], dtype=float32), array([       3448,      903.03,      3675.7,        1089], dtype=float32), array([     2533.6,      788.55,      3331.8,      1405.4], dtype=float32), array([     1398.9,      777.75,      2344.7,      1431.9], dtype=float32)]"
233,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([     2.3617,      139.31,      544.05,      2129.4], dtype=float32), array([     3446.2,      903.58,      3675.1,      1087.6], dtype=float32), array([     2541.5,      789.13,      3334.7,      1390.8], dtype=float32), array([     1379.9,      777.53,      2329.8,      1437.8], dtype=float32)]"
234,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([     9.2243,      58.059,      517.69,      2127.7], dtype=float32), array([     3447.8,       900.6,      3675.7,      1092.2], dtype=float32), array([     2556.1,      789.48,      3342.6,      1384.7], dtype=float32), array([     1367.7,      777.09,      2323.2,      1443.2], dtype=float32)]"
235,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([     1.9091,       73.94,      481.03,      2130.1], dtype=float32), array([       3446,      907.33,      3672.6,      1093.6], dtype=float32), array([     2562.2,      789.18,      3347.4,      1387.1], dtype=float32), array([     1349.2,      775.78,      2313.8,      1448.1], dtype=float32)]"
236,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([    0.31393,      29.026,       443.6,      2131.6], dtype=float32), array([     3444.2,       904.1,      3672.6,      1093.6], dtype=float32), array([     2567.3,      789.07,      3351.7,      1388.7], dtype=float32), array([       1333,      774.76,      2308.4,      1444.4], dtype=float32)]"
237,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([     7.7016,      15.661,      424.59,      2131.4], dtype=float32), array([     3448.5,      901.41,      3672.8,      1091.7], dtype=float32), array([     2582.9,      789.47,      3358.4,      1391.2], dtype=float32), array([       1324,      776.82,      2305.8,        1445], dtype=float32)]"
238,"[1, 3, 8, 9]","['person', 'car', 'car', 'car']","[array([     9.0734,       511.8,      404.56,        2131], dtype=float32), array([       3448,      907.85,      3670.3,      1088.7], dtype=float32), array([     2595.7,      791.24,      3362.6,        1385], dtype=float32), array([     1311.2,      778.32,      2288.7,      1447.3], dtype=float32)]"
239,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     8.6548,      644.17,      374.11,        2133], dtype=float32), array([     3449.4,      914.06,      3671.1,      1091.4], dtype=float32), array([       2606,      792.21,      3365.4,      1379.3], dtype=float32), array([     1297.5,      778.87,      2277.3,      1453.5], dtype=float32), array([     4.5811,      812.08,      894.34,      2143.8], dtype=float32)]"
240,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     7.2329,      769.06,      353.27,      2135.1], dtype=float32), array([     3452.1,       915.1,      3671.1,      1091.9], dtype=float32), array([       2617,      792.87,      3372.7,      1388.8], dtype=float32), array([     1285.4,      778.72,      2270.2,      1455.1], dtype=float32), array([     2.8534,      960.09,      936.07,      2140.4], dtype=float32)]"
241,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     6.0554,      805.85,       326.3,      2140.7], dtype=float32), array([     3452.1,       913.1,      3671.3,        1095], dtype=float32), array([     2624.9,      793.52,      3374.8,      1389.4], dtype=float32), array([     1270.2,      778.29,      2261.4,      1458.1], dtype=float32), array([     1.8906,      622.04,      984.65,      2133.1], dtype=float32)]"
242,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     4.8769,      802.56,      304.78,      2146.9], dtype=float32), array([     3450.3,      911.43,      3671.6,      1096.6], dtype=float32), array([     2633.9,      794.39,      3376.7,      1379.8], dtype=float32), array([     1248.8,      778.95,      2253.6,      1459.7], dtype=float32), array([     1.8742,      483.72,      1036.1,      2132.9], dtype=float32)]"
243,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     3.9857,      798.72,      287.53,      2148.6], dtype=float32), array([     3447.3,      904.37,        3670,      1096.5], dtype=float32), array([     2643.2,      793.69,      3379.7,      1380.2], dtype=float32), array([     1237.2,      777.04,      2241.5,        1466], dtype=float32), array([     2.7281,      397.72,      1084.6,      2130.5], dtype=float32)]"
244,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     3.3712,      788.75,      269.99,      2148.3], dtype=float32), array([     3444.4,      901.94,      3669.6,      1094.6], dtype=float32), array([     2652.5,      796.19,      3391.3,      1393.2], dtype=float32), array([     1222.4,      778.54,      2228.6,      1469.1], dtype=float32), array([     2.1441,      344.54,        1124,      2134.5], dtype=float32)]"
245,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     2.7281,      772.11,      246.21,      2138.6], dtype=float32), array([     3443.4,      901.72,      3667.8,      1092.3], dtype=float32), array([     2663.1,      798.85,        3401,      1402.6], dtype=float32), array([     1211.2,      776.76,      2219.6,      1462.8], dtype=float32), array([      1.993,       329.9,        1166,      2134.5], dtype=float32)]"
246,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     2.5006,      759.72,      231.57,      2144.2], dtype=float32), array([     3443.5,      900.29,      3666.7,      1093.6], dtype=float32), array([       2673,      800.05,      3403.8,      1407.3], dtype=float32), array([     1197.9,      775.58,      2209.8,      1466.6], dtype=float32), array([     2.0371,      324.27,      1213.8,        2134], dtype=float32)]"
247,"[1, 3, 8, 9, 10]","['person', 'car', 'car', 'car', 'car']","[array([     2.4348,       761.7,      213.77,      2140.9], dtype=float32), array([       3446,       907.4,      3667.1,      1098.5], dtype=float32), array([     2682.3,      800.36,      3408.4,      1395.2], dtype=float32), array([     1185.6,       775.2,      2202.6,      1473.1], dtype=float32), array([      2.285,      323.45,      1255.2,      2134.7], dtype=float32)]"
